LoadLibrary Error :126
Error :agora::rtc::NodeRtcEngine::registerPlugin, :3811, not unload plugin "bytedance"

duration : 1, tx :451408, rx :4367, txbr :0, rxbr :0, txAudioBr :0, rxAudioBr :0, users :1
duration : 2829, tx :861215160, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2831, tx :861226870, rx :13395384, txbr :46, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2833, tx :861230856, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2835, tx :861231717, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2837, tx :861240490, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2839, tx :861241746, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2841, tx :861250316, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2843, tx :861253999, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2845, tx :861255261, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2847, tx :861263728, rx :13395384, txbr :33, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2849, tx :861265212, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2851, tx :861274620, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2853, tx :861278154, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2855, tx :861279069, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2857, tx :861288711, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2859, tx :861289350, rx :13395384, txbr :2, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2861, tx :861298437, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2863, tx :861302515, rx :13395384, txbr :16, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2865, tx :861303545, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2867, tx :861311936, rx :13395384, txbr :33, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2869, tx :861313196, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2871, tx :861321153, rx :13395384, txbr :31, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2873, tx :861325007, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2875, tx :861325896, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2877, tx :861335168, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2879, tx :861336055, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2881, tx :861347601, rx :13395384, txbr :46, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2883, tx :861351409, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2885, tx :861352691, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2887, tx :861364521, rx :13395384, txbr :47, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2889, tx :861365553, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2891, tx :861377014, rx :13395384, txbr :45, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2893, tx :861380461, rx :13395384, txbr :13, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2895, tx :861381489, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2897, tx :861391015, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2899, tx :861392271, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2901, tx :861400797, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2903, tx :861404667, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2905, tx :861406131, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2907, tx :861414893, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2909, tx :861416177, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2911, tx :861424402, rx :13395384, txbr :32, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2913, tx :861428020, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2915, tx :861429302, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2917, tx :861438053, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2919, tx :861439081, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2921, tx :861447936, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2923, tx :861451834, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2925, tx :861452868, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2927, tx :861461467, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2929, tx :861462354, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2931, tx :861471100, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2933, tx :861475028, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2935, tx :861476284, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2937, tx :861485006, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2939, tx :861486292, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2941, tx :861497401, rx :13395384, txbr :44, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2943, tx :861501065, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2945, tx :861502349, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2947, tx :861513692, rx :13395384, txbr :45, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2949, tx :861514922, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2951, tx :861526456, rx :13395384, txbr :46, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2953, tx :861529961, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2955, tx :861530824, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2957, tx :861540024, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2959, tx :861541282, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2961, tx :861550930, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2963, tx :861554481, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2965, tx :861555737, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2967, tx :861564395, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2969, tx :861565683, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2971, tx :861573603, rx :13395384, txbr :31, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2973, tx :861577267, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2975, tx :861578551, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2977, tx :861587489, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2979, tx :861588122, rx :13395384, txbr :2, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2981, tx :861597352, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2983, tx :861601252, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2985, tx :861601913, rx :13395384, txbr :2, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2987, tx :861610643, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2989, tx :861611728, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2991, tx :861620208, rx :13395384, txbr :33, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2993, tx :861623761, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2995, tx :861625015, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2997, tx :861633627, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 2999, tx :861634915, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3001, tx :861646517, rx :13395384, txbr :46, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3003, tx :861649790, rx :13395384, txbr :13, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3005, tx :861650705, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3007, tx :861662611, rx :13395384, txbr :47, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3009, tx :861663841, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3011, tx :861675573, rx :13395384, txbr :46, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3013, tx :861679100, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3015, tx :861680334, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3017, tx :861689536, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3019, tx :861690621, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3021, tx :861699253, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3023, tx :861703167, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3025, tx :861704056, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3027, tx :861713410, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3029, tx :861714696, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3031, tx :861724197, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3033, tx :861727857, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3035, tx :861728772, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3037, tx :861737914, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3039, tx :861739146, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3041, tx :861747515, rx :13395384, txbr :33, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3043, tx :861751627, rx :13395384, txbr :16, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3045, tx :861752661, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3047, tx :861761674, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3049, tx :861763136, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3051, tx :861773008, rx :13395384, txbr :39, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3053, tx :861776922, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3055, tx :861778212, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3057, tx :861786927, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3059, tx :861787820, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3061, tx :861799268, rx :13395384, txbr :45, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3063, tx :861802561, rx :13395384, txbr :13, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3065, tx :861803843, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3067, tx :861815170, rx :13395384, txbr :45, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3069, tx :861816398, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3071, tx :861827666, rx :13395384, txbr :45, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3073, tx :861831764, rx :13395384, txbr :16, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3075, tx :861832599, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3077, tx :861842023, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3079, tx :861843283, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3081, tx :861853347, rx :13395384, txbr :40, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3083, tx :861857263, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3085, tx :861858152, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3087, tx :861867484, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3089, tx :861868764, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3091, tx :861877547, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3093, tx :861881209, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3095, tx :861882497, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3097, tx :861891798, rx :13395384, txbr :37, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3099, tx :861892824, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3101, tx :861901397, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3103, tx :861905291, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3105, tx :861906319, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3107, tx :861915057, rx :13395384, txbr :34, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3109, tx :861916319, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3111, tx :861924670, rx :13395384, txbr :33, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3113, tx :861928217, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3115, tx :861929475, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3117, tx :861938421, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3119, tx :861939308, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3121, tx :861949855, rx :13395384, txbr :42, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3123, tx :861953519, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3125, tx :861954839, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3127, tx :861966753, rx :13395384, txbr :47, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3129, tx :861967983, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3131, tx :861980503, rx :13395384, txbr :50, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3133, tx :861983631, rx :13395384, txbr :12, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3135, tx :861984893, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3137, tx :861994133, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3139, tx :861995395, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3141, tx :862004577, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3143, tx :862008330, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3145, tx :862009808, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3147, tx :862018768, rx :13395384, txbr :35, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3149, tx :862019655, rx :13395384, txbr :3, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3151, tx :862028767, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3153, tx :862032639, rx :13395384, txbr :15, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3155, tx :862033921, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3157, tx :862043547, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3159, tx :862044581, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3161, tx :862054174, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3163, tx :862057669, rx :13395384, txbr :13, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3165, tx :862058697, rx :13395384, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3167, tx :862067802, rx :13395384, txbr :36, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3169, tx :862069318, rx :13395384, txbr :6, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3171, tx :862079079, rx :13395384, txbr :39, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3173, tx :862082612, rx :13395384, txbr :14, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3175, tx :862084859, rx :13395384, txbr :8, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3177, tx :862094535, rx :13395384, txbr :38, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3179, tx :862096003, rx :13395384, txbr :5, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 3181, tx :862108546, rx :13395384, txbr :50, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 9974, tx :862112347, rx :13395384, txbr :0, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 9995, tx :862114917, rx :13395384, txbr :0, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 9995, tx :862115363, rx :13395384, txbr :74, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 9997, tx :862122337, rx :13397424, txbr :28, rxbr :8, txAudioBr :0, rxAudioBr :0, users :0

duration : 9999, tx :862122337, rx :13397616, txbr :0, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 10001, tx :862123407, rx :13397712, txbr :4, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 10003, tx :862123407, rx :13398000, txbr :0, rxbr :1, txAudioBr :0, rxAudioBr :0, users :0

duration : 10005, tx :862123953, rx :13398192, txbr :2, rxbr :0, txAudioBr :0, rxAudioBr :0, users :0

duration : 10007, tx :862127585, rx :13399248, txbr :14, rxbr :4, txAudioBr :0, rxAudioBr :0, users :0

